question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q093,english,What prerequisite is listed for EEE 122 Electrical & Electronic Engineering I Lab?,No prerequisite is listed for EEE 122 Electrical & Electronic Engineering I Lab.,The prerequisite for EEE 122 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""122"", ""eee122""]",True,True,0.7142857142857143,0.45454545454545453,0.5555555555555556,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.15963529999999082,0.00018259999978909036,0.0,0.0,0.1621436000000358,0,0,0.0,2022834176,2726391808,1310679040,,False,False
Q093,bangla,EEE 122 Electrical & Electronic Engineering I Lab কোর্সের prerequisite কী দেওয়া আছে?,EEE 122 Electrical & Electronic Engineering I Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,EEE 122 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""122"", ""eee122""]",True,True,0.5,0.25,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.15927300000021205,8.909999996831175e-05,0.0,0.0,0.16231509999988702,0,0,0.0,2022834176,2725175296,1310679040,,False,False
Q093,banglish,EEE 122 Electrical & Electronic Engineering I Lab course-er prerequisite ki deya ache?,EEE 122 Electrical & Electronic Engineering I Lab course-er jonno kono prerequisite deya nei.,EEE 122 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""122"", ""eee122""]",True,True,0.6666666666666666,0.3333333333333333,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.1944338000002972,0.0001339999998890562,0.0,0.0,0.19800800000029994,0,0,0.0,2022588416,2704879616,1310679040,,False,False
Q094,english,What prerequisite is listed for MTH 103 Math II: Linear Algebra?,No prerequisite is listed for MTH 103 Math II: Linear Algebra.,The prerequisite for MTH 103 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""103"", ""mth103""]",True,True,0.7142857142857143,0.45454545454545453,0.5555555555555556,curricula_BSc-Curriculum-New.pdf,64,Course Code: MTH 103 Course Title: Math II: Linear Algebra Credits: 3.00 Prerequisite: None,0.1802975000000515,0.0002015999998548068,0.0,0.0,0.1830300999999963,0,0,0.0,2022084608,2698428416,1310679040,,False,False
Q094,bangla,MTH 103 Math II: Linear Algebra কোর্সের prerequisite কী দেওয়া আছে?,MTH 103 Math II: Linear Algebra কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,MTH 103 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""103"", ""mth103""]",True,True,0.5,0.25,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,64,Course Code: MTH 103 Course Title: Math II: Linear Algebra Credits: 3.00 Prerequisite: None,0.20453869999983,0.00011080000012952951,0.0,0.0,0.20799889999989318,0,0,0.0,2023542784,2689204224,1310679040,,False,False
Q094,banglish,MTH 103 Math II: Linear Algebra course-er prerequisite ki deya ache?,MTH 103 Math II: Linear Algebra course-er jonno kono prerequisite deya nei.,MTH 103 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""103"", ""mth103""]",True,True,0.6666666666666666,0.3333333333333333,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,64,Course Code: MTH 103 Course Title: Math II: Linear Algebra Credits: 3.00 Prerequisite: None,0.2353408999997555,8.079999997789855e-05,0.0,0.0,0.23795659999996133,0,0,0.0,2023055360,2688851968,1303732224,,False,False
Q095,english,What prerequisite is listed for CHEM 111 Chemistry?,No prerequisite is listed for CHEM 111 Chemistry.,The prerequisite for CHEM 111 is N/A.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""111"", ""chem111""]",True,True,0.7142857142857143,0.625,0.6666666666666666,curricula_BSc-Curriculum-New.pdf,64,"Course Code: CHEM 111 Course Title: Credits: 3.00 Prerequisite: N/A Atomic structure, quantum numbers, electroni c conﬁguration, periodic table; Properties and uses of noble gases; Different types of chemical bonds and their properties; Molecular structure of compounds; Selective organic reactions; Different types of solutions and their compositions; Phase rule, phase diagram of monocomponent system; Properties of di…",0.17966130000013436,0.0002282000000377593,0.0,0.0,0.18533549999983734,0,0,0.0,2021871616,2685263872,1303732224,,False,False
Q095,bangla,CHEM 111 Chemistry কোর্সের prerequisite কী দেওয়া আছে?,CHEM 111 Chemistry কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CHEM 111 কোর্সটির prerequisite হলো N/A।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""111"", ""chem111""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,64,"Course Code: CHEM 111 Course Title: Credits: 3.00 Prerequisite: N/A Atomic structure, quantum numbers, electroni c conﬁguration, periodic table; Properties and uses of noble gases; Different types of chemical bonds and their properties; Molecular structure of compounds; Selective organic reactions; Different types of solutions and their compositions; Phase rule, phase diagram of monocomponent system; Properties of di…",0.33579869999994116,0.00012280000009923242,0.0,0.0,0.33913399999983085,0,0,0.0,2021548032,2686570496,1303732224,,False,False
Q095,banglish,CHEM 111 Chemistry course-er prerequisite ki deya ache?,CHEM 111 Chemistry course-er jonno kono prerequisite deya nei.,CHEM 111 course-er prerequisite holo N/A.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""111"", ""chem111""]",True,True,0.6666666666666666,0.4444444444444444,0.5333333333333333,curricula_BSc-Curriculum-New.pdf,64,"Course Code: CHEM 111 Course Title: Credits: 3.00 Prerequisite: N/A Atomic structure, quantum numbers, electroni c conﬁguration, periodic table; Properties and uses of noble gases; Different types of chemical bonds and their properties; Molecular structure of compounds; Selective organic reactions; Different types of solutions and their compositions; Phase rule, phase diagram of monocomponent system; Properties of di…",0.21160439999994196,9.559999989505741e-05,0.0,0.0,0.2146379999999226,0,0,0.0,2022305792,2650447872,1303707648,,False,False
Q096,english,What prerequisite is listed for CHEM 112 Chemistry Lab?,No prerequisite is listed for CHEM 112 Chemistry Lab.,Prerequisite: Nil.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,UNSUPPORTED_FACTUAL_TOKENS,,"[""112"", ""chem112""]",False,True,0.5,0.1111111111111111,0.1818181818181818,curricula_BSc-Curriculum-New.pdf,52,CHEM 112 Chemistry Lab 1.50 Nil Total 19.50 Second Year First Semester Course Code Course Title Credits Pre- Requisite,0.20323989999997139,0.0012530999997579784,0.0,0.0,0.20828449999999066,0,0,0.0,2022309888,2617995264,1301741568,,False,False
Q096,bangla,CHEM 112 Chemistry Lab কোর্সের prerequisite কী দেওয়া আছে?,CHEM 112 Chemistry Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,অনুরোধ করা বিষয়টির কোর্সটির prerequisite হলো Nil।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""112"", ""chem112""]",False,True,0.14285714285714285,0.1,0.11764705882352941,curricula_BSc-Curriculum-New.pdf,52,CHEM 112 Chemistry Lab 1.50 Nil Total 19.50 Second Year First Semester Course Code Course Title Credits Pre- Requisite,0.2882720000002337,0.00031519999993179226,0.0,0.0,0.2913016000002244,0,0,0.0,2022289408,2562523136,1301532672,,False,False
Q096,banglish,CHEM 112 Chemistry Lab course-er prerequisite ki deya ache?,CHEM 112 Chemistry Lab course-er jonno kono prerequisite deya nei.,Requested item-er course-er prerequisite holo Nil.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,,"[""112"", ""chem112""]",False,True,0.3333333333333333,0.2,0.25,curricula_BSc-Curriculum-New.pdf,52,CHEM 112 Chemistry Lab 1.50 Nil Total 19.50 Second Year First Semester Course Code Course Title Credits Pre- Requisite,0.2590570000002117,0.0003164999998261919,0.0,0.0,0.2624607999996442,0,0,0.0,2022203392,2505961472,1289846784,,False,False
Q097,english,What prerequisite is listed for CSE 203 Object Oriented Programming I: Java?,The listed prerequisite for CSE 203 Object Oriented Programming I: Java is CSE 103.,The prerequisite for CSE 203 is CSE 103.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""103"", ""203"", ""cse103"", ""cse203""]",True,True,1.0,0.5833333333333334,0.7368421052631579,curricula_BSc-Curriculum-New.pdf,70,"Course Code: CSE 203 Course Title: Object Oriented Programming I: Java Credits: 3.00 Prerequisite: CSE 103 Course Contents: Object-Oriented Fundamentals, Encapsulation, Polymorphism, Inheritance, Class, Object, Java Language Introduction, Variabl e Types and operators, Casting, Arrays, Introducing classes, Adding methods to class, constructor, String Handling, Garbage collection, Inheritance, Inner Class, Abstract Cl…",0.2200142999995478,0.00041579999970053905,0.0,0.0,0.22486079999998765,0,0,0.0,2022305792,2489782272,1288728576,,False,False
Q097,bangla,CSE 203 Object Oriented Programming I: Java কোর্সের prerequisite কী দেওয়া আছে?,CSE 203 Object Oriented Programming I: Java কোর্সের prerequisite হিসেবে CSE 103 দেওয়া আছে।,CSE 203 কোর্সটির prerequisite হলো CSE 103।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""103"", ""203"", ""cse103"", ""cse203""]",True,True,0.6666666666666666,0.3333333333333333,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,70,"Course Code: CSE 203 Course Title: Object Oriented Programming I: Java Credits: 3.00 Prerequisite: CSE 103 Course Contents: Object-Oriented Fundamentals, Encapsulation, Polymorphism, Inheritance, Class, Object, Java Language Introduction, Variabl e Types and operators, Casting, Arrays, Introducing classes, Adding methods to class, constructor, String Handling, Garbage collection, Inheritance, Inner Class, Abstract Cl…",0.2307386000002225,0.0003770000002987217,0.0,0.0,0.2347807000001012,0,0,0.0,2023268352,2482548736,1288073216,,False,False
Q097,banglish,CSE 203 Object Oriented Programming I: Java course-er prerequisite ki deya ache?,CSE 203 Object Oriented Programming I: Java course-er prerequisite hisebe CSE 103 deya ache.,CSE 203 course-er prerequisite holo CSE 103.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""103"", ""203"", ""cse103"", ""cse203""]",True,True,0.6666666666666666,0.3333333333333333,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,70,"Course Code: CSE 203 Course Title: Object Oriented Programming I: Java Credits: 3.00 Prerequisite: CSE 103 Course Contents: Object-Oriented Fundamentals, Encapsulation, Polymorphism, Inheritance, Class, Object, Java Language Introduction, Variabl e Types and operators, Casting, Arrays, Introducing classes, Adding methods to class, constructor, String Handling, Garbage collection, Inheritance, Inner Class, Abstract Cl…",0.2728282000002764,0.0005003999999644293,0.0,0.0,0.2773363999999674,0,0,0.0,2022395904,2462724096,1288073216,,False,False
Q098,english,What prerequisite is listed for CSE 204 Object Oriented Programming I Lab: Java Lab?,No prerequisite is listed for CSE 204 Object Oriented Programming I Lab: Java Lab.,The prerequisite for CSE 204 is None.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""204"", ""cse204""]",True,True,0.7142857142857143,0.38461538461538464,0.5,curricula_BSc-Curriculum-New.pdf,70,Course Code: CSE 204 Course Title: Object Oriented Programming I: Java Lab Credits: 1.50 Prerequisite: None Laboratory work based on Object Oriented Programming: JA VA(CSE 203),0.25642800000014176,0.0004131999999117397,0.0,0.0,0.26032109999960085,0,0,0.0,2022514688,2438201344,1287286784,,False,False
Q098,bangla,CSE 204 Object Oriented Programming I Lab: Java Lab কোর্সের prerequisite কী দেওয়া আছে?,CSE 204 Object Oriented Programming I Lab: Java Lab কোর্সের জন্য কোনো prerequisite দেওয়া নেই।,CSE 204 কোর্সটির prerequisite হলো None।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""204"", ""cse204""]",True,True,0.5,0.23076923076923078,0.3157894736842105,curricula_BSc-Curriculum-New.pdf,70,Course Code: CSE 204 Course Title: Object Oriented Programming I: Java Lab Credits: 1.50 Prerequisite: None Laboratory work based on Object Oriented Programming: JA VA(CSE 203),0.291492400000152,0.0003179999998792482,0.0,0.0,0.29670089999990523,0,0,0.0,2022416384,2398556160,1287024640,,False,False
Q098,banglish,CSE 204 Object Oriented Programming I Lab: Java Lab course-er prerequisite ki deya ache?,CSE 204 Object Oriented Programming I Lab: Java Lab course-er jonno kono prerequisite deya nei.,CSE 204 course-er prerequisite holo None.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""204"", ""cse204""]",True,True,0.6666666666666666,0.3076923076923077,0.42105263157894735,curricula_BSc-Curriculum-New.pdf,70,Course Code: CSE 204 Course Title: Object Oriented Programming I: Java Lab Credits: 1.50 Prerequisite: None Laboratory work based on Object Oriented Programming: JA VA(CSE 203),0.2614227999997638,0.0004122000000279513,0.0,0.0,0.2669396000001143,0,0,0.0,2022064128,2370404352,1284272128,,False,False
Q099,english,What prerequisite is listed for CSE 205 Data Structures?,"The listed prerequisite for CSE 205 Data Structures is CSE 101, CSE 103, CSE 105.","The prerequisite for CSE 205 is CSE 101, CSE 103, CSE 105.",structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""103"", ""105"", ""205"", ""cse101"", ""cse103"", ""cse105"", ""cse205""]",True,True,1.0,0.75,0.8571428571428571,curricula_BSc-Curriculum-New.pdf,68,"Course Code: CSE 205 Course Title: Data Structures Credits: 3.00 Prerequisite: CSE 101, CSE 103, CSE 105 Introduction to Data Structures, Purposes of data stru cture, operations. Complexity of Algorithms: Asymptotic Notation and Runtime Analysis of Algorithms, Array: Insertion, Deletion, Matrix representation of arrays, Multidimensional arrays, Pointers arrays, Record structures, Representation of records in memory;…",0.3473168999998961,0.0005392000002757413,0.0,0.0,0.3537888999999268,0,0,0.0,2021216256,2242134016,1264865280,,False,False
